label,sentence
0,NYC中山優馬、ハリウッド実写映画で声優初挑戦
6,挫折とスランプに苦しんだかつての天才少女ウィー「スポーツ選手は誰もがジェットコースター」
7,過剰なラブリーは男たちを戸惑わせる!?
7,夏本番だからこそ油断は禁物！ムダ毛処理を見逃すな！！
4,不動産情報サイト「HOME’S」を運営するネクストが、被災地の方へ「住宅情報支援サービス」を開始
8,SONYとWALKMANがガッチリタッグを組んだ！ドコモスマートフォン「Xperia GX SO-04D」の音楽機能を試す【レビュー】
3,サムスンのアンドロイド搭載カメラが韓国で話題に
8,【最近のオススメ「Androidアプリ」特集：2012年6月4〜10日編】
8,KDDI、au向け「REGZA Phone IS04」「REGZA Phone IS11T」に不具合でソフトウェア更新を提供開始
3,【韓国ニュース】香川真司のマンU入団報道にショックを受ける韓国ネットユーザー 「メンタル崩壊だ」
6,【Sports Watch】なでしこ達を支えた言葉とは？ 澤は美人解説者に「なんなのこの解説者」
6,怒り心頭のノムさん。テレビ出演するたびに“結婚報告なき”愛弟子にボヤく
1,タブの多段表示やウィンドウのシングル表示　Firefoxを強化しよう【知っ得！虎の巻】
7,通えば結婚できる？　結婚予備校ってどんなところ？
6,【Sports Watch】自粛ムードの中、カズダンスを披露したわけ
5,行きつけ候補No.1の中国料理店 【プレゼント有】
4,「キン肉マン」アパレルがコラボ10周年、新作Tシャツを期間限定発売
5,ブーツの嫌〜なニオイに悩む女子の足ケア
0,大阪の商人はベルセルクがお好き？ ガッツに続きグリフィスともコラボ
3,京都大学前の横断幕が話題に
6,小原と伊調、２人の金メダリストを生み出した青森県八戸市の魅力とは
7,今の世の中に、男らしい男がいないのはなぜ？
8,日本だけじゃない！アジアも今夏で記録的な売り上げになりそうな「GALAXY S III」【山根康宏の“世界のモバイル”】
8,iOS 5.1で絵文字メールが送信できなかった事象は修正されたか！？ iOS 5.1.1で実際に試してみた【レポート】
8,大画面4.7インチディスプレイで楽しむ全部入りハイスペックスマホ「AQUOS PHONE ZETA SH-09D」を写真と動画で紹介【レポート】
4,注目のセレクトショップバイヤーに聞く　ファッション業界裏バナシ
4,「上司のパワハラにあたまがおかしくなりそうです」 - 辛口説教部屋 vol.25
0,綾瀬はるか、オトナのアッコちゃんに大変身！
1,次のMacはRetinaディスプレイ？Macの高解像度ディスプレイ搭載はいつか？【デジ通】
5,“いつか”に備えてお勉強！　今どきブライダル事情
0,『ジョン・カーター』ディズニー生誕110周年記念コラボ特典付き前売鑑賞券を限定発売
8,Google、ドラえもんの誕生“100年前”を記念してスマートフォン向けコンテンツ「みらいサーチ」を開設
5,頑張れないガールのための「ごまかし美脚コーデ術」／夏の美脚特集
2,ホンダが次世代電動スモールスポーツコンセプトモデル「EV-STER」を披露【話題】
4,大手広告代理店 営業「ヘッドハンターの方の力かな（笑）」 - 年収1000万円プレイヤー図鑑 vol.13
3,死亡した原発作業員の妻に「50万円やるから国に帰れ」
6,長友が語る本田圭佑の面白さ「分かってないんです、周りの反応が」
7,存在感の無い私
5,まるで占い感覚!?　似合う香りを提案してくれる香りの専門家“パルファム ソムリエール”
2,ブラックマジックデザイン、Avid Media Composer 6のサポートを発表【ビデオSALON】
7,不満だらけのランチタイム、ココを変えたい！
7,生活レベルが丸見え? ブログの料理ネタには要注意！
5,“既婚隠して”押切もえとも付き合っていた森泉の不倫相手
2,手のひらサイズの球体ハンディクリーナー「オーブ（ORB）」に上位モデルが登場！【売れ筋チェック】
0,『メン・イン・ブラック3』興行収入10億円突破、101ヶ国首位で地球規模でもヒット
8,NTTドコモ、GALAXY SII SC-02CのAndroid 4.0 ICSへのOSバージョンアップを一時中断！キーボードが強制終了し文字入力ができない不具合
8,ソニーモバイル、LTE対応3.7インチコンパクトスマートフォン「Xperia SX」を発表！おサイフケータイやワンセグ、赤外線にも対応
2,USB HDD録画対応で最大4台同時接続が可能に　「REGZA RE2」に32V型が追加
1,私立中高5校とコラボ！　iPhone＆Androidアプリ制作を学ぶ「Life is Tech!サマーキャンプ」
0,二度と見られない、故・森田芳光監督の貴重な演出シーン
7,断捨離の次にあなたがやるべきこととは?
4,【特集】Paul Smith | ポール・スミスが提案するスーツの現在進行形[1/5]
0,貞子がついに上戸彩と並んだ！ 野球カード化が決定
6,【Sports Watch】香川、アジア杯は「優勝した大会ではなくてケガをして終わった大会」
7,まるで中学生？　ママ友トラブルの実態
0,【DVDエンター！】誘拐犯に育てられた女が目にした真実は、孤独か幸福か
8,本格的音ゲーで遊ぼう！リズムギターゲーム「MIWA ROCK!!」【Androidアプリ】
1,使い方で選べるスマホをラインナップ！ドコモ 2012年夏モデル20機種を発表
0,“本当の強さ”に和田アキ子が男泣き、上戸彩が今年一番泣いた映画
1,第三弾間もなく開始！ Sapphire製グラボ購入キャンペーン第二弾終了間近につき
1,“3”も“HD”もなかった！　製品名は何と新しい「iPad」
1,nasneが再出発！　出荷延期中だったSCEのnasneの再出荷が決定される
8,NTTドコモ、PRADA Phone by LG L-02DのHDMI出力に不具合でソフトウェア更新を提供開始
6,【Sports Watch】ノリノリ秋山、五味の試合にダメだし連発
8,NTTドコモ、GALAXY NEXUS SC-04DでSIMロック解除問題改善やテザリング利用可能になるソフトウェア更新を6月7日に提供開始！Android 4.0.4へ
7,独女卒業の最後の難関？　「彼の両親に挨拶にいく」必勝法
3,キムタクが「本当に嫌いになった共演俳優」を実名で明かす
0,闇に葬られた禁断の映像…18禁『ムカデ人間2』予告編を見つけられるか？
0,“女子校の王子”と“男子校の姫”が禁断の恋に
3,ひろゆき氏がDQNネームについて発言
5,韓国でエネルギーをもらおう！ソウルで巡るパワーと美の旅
0,3社競合“はやぶさ”ツイッター総選挙「そっくりさんは誰だ？」
2,読書の夏！洋書好きにKindleがオススメな理由　【デジ通】
5,”映画×旅行”の新コンテンツ「恋する旅映画100選」がオープン
8,福岡は“あつかった”！？AppComing読者キャンペーン 2012 Summer イベントに参加してきた【レポート】
5,リアルなコーディネートが魅力“ミヂカリスマ”のオシャレ指南
6,【Sports Watch】石川遼、フォームの悩みを桑田に相談!?
8,PlayStation Mobile向けコンテンツは今秋より配信開始！PlayStation CertifiedにASUSとWikiPadも参入
5,夏の疲れ出てない？韓国コスメで目元をキュッと引き締めよう！
6,【Sports Watch】元プロレス雑誌編集長が告白「馬場から裏金をもらっていた」
5,「生活に取り入れて内面の美しさに磨きをかけたい」　道端カレンが人気資格に見事合格！
3,【韓国ニュース】韓国の地方議会に対馬の領有権を主張する決議案
1,Ultrabookに強力なライバル！女性がラクに持ち運べる、エイサーのノートPCが凄い
4,カモフラ柄でミスショットも“カモフラージュ” 【ゴルフ特集】
7,くさったよめがあらわれた！vol.06「専業主婦ってやることいっぱい、暇じゃないんだから!?」presented by ゆるっとcafe
7,見た目で損をしていませんか？
0,あやまんJAPANの奇行に記者も動揺　＜2011年インタビューまとめ vol.4＞
1,ハゲ頭を言い訳にしたことはない！孫社長 失礼な発言に大人の対応
7,独女も共感!? “イタい歌詞”で注目を浴びる奥 華子の世界
2,いざという時のために！　死後パスワードを家族や友人にメールしてくれるサービスがあった【話題】
8,新型「REGZA Tablet AT570」と「REGZA Tablet AT500」が発売！Android 4.0やクアッドコアCPUを搭載した7.7インチと10.1インチモデル
0,『劇場版 FAIRY TAIL』の一部を原作者が暴露
0,ポスターのテーマは、剣心の“封印された狂気”
3,日本で売春強要された韓国人女性　日韓ネット掲示板で波紋呼ぶ
2,フルカラーしかも無線対応—史上最強のペンライト「ルミコネ」【話題】
8,タッチペン付属の女子力アップスマホ！NTTドコモ「F-09D ANTEPRIMA」を写真と動画で紹介【レポート】
